gene	geneName	baseMean	log2FC	stderror	padj
CNAG_06067	NA	680.103	0.004	0.142	0.9861
CNAG_06068	NA	614.069	-0.099	0.103	0.5023
CNAG_06071	NA	79.393	0.036	0.213	0.9224
CNAG_06072	NA	234.428	-0.03	0.159	0.9142
CNAG_06073	NA	64.444	-0.089	0.242	0.823
CNAG_06074	LPI4	513.974	0.39	0.123	0.006309
CNAG_06075	NA	2758.641	0.388	0.098	4.877e-4
CNAG_06076	NA	879.904	-0.57	0.095	3.262e-8
CNAG_06077	NA	382.787	-0.367	0.125	0.01343
CNAG_06078	NA	345.009	0.327	0.135	0.04743
CNAG_06079	NA	879.661	-0.203	0.107	0.1373
CNAG_06080	SAC1	610.262	-0.101	0.106	0.5096
CNAG_06081	NA	1317.526	-0.111	0.091	0.3812
CNAG_06082	NA	0	NA	NA	NA
CNAG_06085	PLB1	444.33	-0.009	0.14	0.9739
CNAG_06086	CDK8	369.681	0.173	0.12	0.2854
CNAG_06087	NA	666.063	-0.358	0.125	0.01649
CNAG_06088	NA	852.237	0.069	0.129	0.7358
CNAG_06090	NA	578.693	-0.008	0.107	0.9681
CNAG_06092	CLN1	635.199	0.09	0.104	0.5552
CNAG_06093	SFB2	477.06	-0.155	0.114	0.3152
CNAG_06094	NA	46.807	0.208	0.275	0.6145
CNAG_06095	NA	11759.05	-1.039	0.094	3.2990000000000005e-26
CNAG_06096	NA	884.286	-0.412	0.11	0.001083
CNAG_06097	NA	465.109	0.425	0.135	0.006805
CNAG_06098	NA	445.691	0.355	0.134	0.0284
CNAG_06099	NA	88.994	0.22	0.236	0.5219
CNAG_06100	NA	173.757	0.178	0.168	0.4574
CNAG_06101	NA	45749.75	-0.503	0.078	2.562e-9
CNAG_06102	NA	293.494	0.49	0.158	0.008292
CNAG_06103	NA	1580.342	0.005	0.095	0.9788
CNAG_06104	NA	269.3	-0.465	0.138	0.003567
CNAG_06105	NA	58.205	1.196	0.281	1.493e-4
CNAG_06106	NA	1893.85	-0.076	0.091	0.5705
CNAG_06107	NA	396.116	-0.105	0.119	0.5484
CNAG_06108	NA	636.391	-0.017	0.112	0.9282
CNAG_06109	NA	156.438	0.137	0.194	0.6412
CNAG_06112	NA	4409.972	-1.023	0.097	9.916e-24
CNAG_06113	NA	14465.884	-0.851	0.107	8.904e-14
CNAG_06114	NA	4721.363	0.331	0.089	0.001206
CNAG_06115	APH4	222.828	-0.072	0.145	0.7551
CNAG_06117	NA	136.982	-0.2	0.17	0.3963
CNAG_06118	NA	404.555	-0.055	0.13	0.7927
CNAG_06119	NA	252.386	1	0.153	1.398e-9
CNAG_06120	NA	1612.177	0.127	0.099	0.3553
CNAG_06121	NA	1863.238	0.197	0.097	0.1054
CNAG_06122	HAD6	667.179	0.025	0.106	0.8894
CNAG_06123	NA	1981.214	-0.506	0.098	3.193e-6
CNAG_06125	TEF1	99591.148	-0.31	0.079	5.938e-4
CNAG_06126	NA	164.453	-0.786	0.185	1.624e-4
CNAG_06127	NA	1186.017	-0.531	0.095	3.284e-7
CNAG_06128	NA	428.315	0.031	0.123	0.8848
CNAG_06129	NA	2651.459	0.077	0.088	0.5482
CNAG_06130	NA	130.485	-0.205	0.18	0.4186
CNAG_06131	NA	165.509	-0.277	0.165	0.1981
CNAG_06132	HAD8	133.371	0.294	0.173	0.1926
CNAG_06134	BZP1	13549.996	0.563	0.088	2.756e-9
CNAG_06135	NA	47.53	0.495	0.295	0.1984
CNAG_06136	NA	71.675	0.288	0.236	0.3785
CNAG_06137	NA	27.444	0.457	0.355	0.3504
CNAG_06138	NA	1705.984	-0.251	0.088	0.017
CNAG_06139	NA	216.292	0.175	0.17	0.4717
CNAG_06140	NA	1615.634	-0.253	0.111	0.06613
CNAG_06141	DUT101	1106.039	-0.265	0.108	0.04474
CNAG_06142	NA	144.8	-0.699	0.173	3.439e-4
CNAG_06143	NA	134.443	-0.285	0.179	0.2281
CNAG_06144	NA	5485.042	-0.849	0.087	9.256e-21
CNAG_06145	NA	101.417	-0.177	0.204	0.5552
CNAG_06147	NA	1087.241	-0.428	0.11	6.621e-4
CNAG_06148	NA	662.321	-0.109	0.112	0.5
CNAG_06149	NA	479.489	0.394	0.115	0.003101
CNAG_06150	NA	22794.97	-0.211	0.085	0.04112
CNAG_06151	YPD1	486.53	-0.101	0.126	0.5887
CNAG_06152	NA	110.94	0.782	0.193	3.359e-4
CNAG_06153	NA	1110.365	0.025	0.122	0.9036
CNAG_06154	NA	106.625	0.059	0.196	0.8588
CNAG_06155	NA	222.973	-0.211	0.149	0.2973
CNAG_06156	FZC7	466.277	0.133	0.136	0.4963
CNAG_06157	NA	557.595	0.531	0.161	0.004443
CNAG_06158	NA	235.945	0.123	0.144	0.5643
CNAG_06159	NA	106.894	0.463	0.196	0.05498
CNAG_06160	NA	189.938	0.062	0.169	0.8244
CNAG_06161	VRK1	173.261	0.401	0.186	0.08354
CNAG_06162	NA	132.442	-1.119	0.204	5.224e-7
CNAG_06163	NA	175.956	-0.032	0.158	0.9057
CNAG_06164	NA	105.899	0.119	0.191	0.6881
CNAG_06165	NA	298.31	0.203	0.128	0.227
CNAG_06166	NA	221.508	0.203	0.143	0.2925
CNAG_06167	NA	4244.378	0.377	0.082	3.585e-5
CNAG_06168	GNO1	683.532	0.141	0.108	0.3417
CNAG_06169	NA	124.661	0.183	0.185	0.4893
CNAG_06170	NA	948.181	0.132	0.104	0.3601
CNAG_06172	NA	11.141	0.601	0.555	0.4457
CNAG_06173	NA	34.494	-0.309	0.318	0.5001
CNAG_06174	NA	524.969	0.073	0.142	0.7462
CNAG_06175	NA	1618.14	0.084	0.105	0.5894
CNAG_06178	NA	507.628	-0.222	0.12	0.1494
CNAG_06179	NA	273.778	-0.024	0.143	0.9233
CNAG_06180	NA	2279.821	-0.045	0.11	0.7997
CNAG_06181	NA	0.698	1.556	2.253	0.6512
CNAG_06182	NA	485.635	-0.102	0.115	0.545
CNAG_06183	NA	185.446	-0.037	0.159	0.8921
CNAG_06184	NA	167.04	-0.183	0.178	0.4737
CNAG_06185	NA	270.943	-0.071	0.137	0.7446
CNAG_06186	NA	323.749	0.482	0.163	0.0121
CNAG_06188	FZC15	76.373	-0.059	0.231	0.8836
CNAG_06190	NA	544.19	0.277	0.112	0.04207
CNAG_06191	NA	658.241	0.176	0.101	0.1783
CNAG_06192	NA	426.817	-0.122	0.12	0.4765
CNAG_06193	CRK1	95.069	0.252	0.208	0.3823
CNAG_06194	NA	80.821	0.122	0.213	0.7166
CNAG_06195	NA	201.806	-0.346	0.157	0.07698
CNAG_06196	NA	825.157	0.161	0.115	0.3018
CNAG_06197	NA	189.516	-0.279	0.162	0.1851
CNAG_06199	NA	380.551	-0.294	0.125	0.05592
CNAG_06200	NA	265.705	-0.086	0.137	0.6849
CNAG_06201	NA	93.067	-0.038	0.217	0.9203
CNAG_06202	NA	144.625	0.208	0.168	0.3685
CNAG_06203	MAT2	13.381	-0.16	0.501	0.8509
CNAG_06204	NA	400.545	-0.502	0.125	3.928e-4
CNAG_06205	BLP3	704.679	-0.972	0.11	6.479e-17
CNAG_06206	NA	272.348	-0.561	0.139	3.6e-4
CNAG_06207	NA	282.13	-0.095	0.167	0.7166
CNAG_06208	NA	14153.654	-0.186	0.089	0.09267
CNAG_06213	NA	233.271	0.42	0.153	0.02176
CNAG_06214	NA	567.045	-0.311	0.106	0.01355
CNAG_06215	NA	416.505	0.216	0.127	0.1935
CNAG_06216	NA	187.098	0.669	0.184	0.001532
CNAG_06217	NA	91.405	0.042	0.201	0.9031
CNAG_06218	NA	284.965	0.339	0.132	0.03361
CNAG_06219	NA	345.985	0.096	0.123	0.6008
CNAG_06220	NA	1782.448	-0.012	0.109	0.9526
CNAG_06221	NA	269.521	-0.321	0.146	0.07692
CNAG_06222	NA	15498.885	-0.869	0.082	2.061e-24
CNAG_06223	MIZ1	242.2	-0.1	0.155	0.6777
CNAG_06224	MLN2	319.642	-0.258	0.129	0.1124
CNAG_06225	NA	1.356	-0.676	1.633	0.7997
CNAG_06226	NA	3804.84	-0.229	0.098	0.05855
CNAG_06227	NA	125.525	-0.001	0.187	0.997
CNAG_06228	NA	535.245	-0.435	0.115	9.281e-4
CNAG_06229	NA	276.892	-0.212	0.132	0.2232
CNAG_06230	DRP1	393.803	0.071	0.163	0.7886
CNAG_06231	NA	11538.979	-0.95	0.081	3.377e-29
CNAG_06232	HPP1	186.284	0.558	0.161	0.002733
CNAG_06233	NA	33.706	0.137	0.327	0.7962
CNAG_06234	NA	0.168	0.99	4.08	0.8883
CNAG_06235	NA	421.735	-0.608	0.124	9.186e-6
CNAG_06236	NGL3	564.476	-0.237	0.119	0.1158
CNAG_06237	NA	3708.917	0.506	0.108	2.63e-5
CNAG_06238	NA	12.94	-0.423	0.5	0.5668
CNAG_06239	NA	67.636	-0.253	0.229	0.4363
CNAG_06240	NA	3481.963	-0.116	0.083	0.3052
CNAG_06241	CFO1	921.192	-0.597	0.095	7.093e-9
CNAG_06242	CFT1	268.146	-0.993	0.144	1.298e-10
CNAG_06243	NA	169.273	0.352	0.174	0.1101
CNAG_06244	NA	720.595	0.476	0.122	5.999e-4
CNAG_06245	NA	52.541	0.072	0.283	0.8839
CNAG_06246	NA	1873.753	-0.173	0.101	0.1873
CNAG_06247	NA	78.681	0.383	0.253	0.2568
CNAG_06248	NA	936.367	-0.599	0.107	3.157e-7
CNAG_06249	NA	338.063	0.616	0.124	7.257e-6
CNAG_06250	NA	107.958	0.469	0.194	0.04804
CNAG_06251	PPP4	60.356	0.205	0.266	0.6047
CNAG_06252	CCD6	199.258	-0.077	0.161	0.7656
CNAG_06253	NA	45.157	0.154	0.295	0.7429
CNAG_06256	NA	0	NA	NA	NA
CNAG_06259	NA	31.036	0.656	0.35	0.1417
CNAG_06260	NA	96.052	0.21	0.206	0.4769
CNAG_06263	NA	66.013	0.466	0.244	0.1335
CNAG_06265	NA	149.713	0.485	0.165	0.01333
CNAG_06266	NA	101.89	0.286	0.21	0.316
CNAG_06267	NA	48.656	-0.22	0.278	0.5945
CNAG_06271	NA	15.605	-0.109	0.473	0.8938
CNAG_06272	NA	1041.729	-0.323	0.102	0.006556
CNAG_06273	NA	2245.68	-0.397	0.096	2.214e-4
CNAG_06274	NA	7111.869	-0.421	0.09	2.791e-5
CNAG_06276	CEP3	50.939	0.434	0.268	0.2171
CNAG_06277	NA	1040.585	-0.671	0.122	4.641e-7
CNAG_06278	TCO7	678.756	0.318	0.111	0.01638
CNAG_06279	NA	74.891	-0.794	0.235	0.003487
CNAG_06280	NA	457.154	-0.116	0.12	0.5013
CNAG_06281	NA	7.312	1.604	0.713	0.06964
CNAG_06282	NA	299.637	0.176	0.144	0.3804
CNAG_06283	LIV4	283.648	-0.309	0.134	0.06263
CNAG_06284	NA	140.828	-0.558	0.175	0.006202
CNAG_06285	NA	652.261	0.481	0.109	8.643e-5
CNAG_06286	NA	141.438	0.21	0.167	0.3628
CNAG_06287	GPX2	714.796	-0.048	0.118	0.8037
CNAG_06288	NA	895.355	-0.254	0.115	0.07444
CNAG_06289	NA	351.254	-0.101	0.147	0.6524
CNAG_06290	HXT2	125.568	-0.002	0.196	0.9961
CNAG_06291	FPD1	219.777	0.725	0.158	3.856e-5
CNAG_06292	NA	98.093	-0.08	0.206	0.8128
CNAG_06293	NA	322.927	0.321	0.129	0.04082
CNAG_06294	NA	73.447	0.712	0.228	0.007704
CNAG_06295	NA	212.799	-0.502	0.151	0.00416
CNAG_06296	NA	61.653	0.115	0.258	0.782
CNAG_06297	NA	71.015	-0.477	0.236	0.1084
CNAG_06298	NA	38.496	0.266	0.339	0.5994
CNAG_06299	NA	503.172	0.704	0.16	8.407e-5
CNAG_06300	NA	781.5	0.084	0.118	0.6396
CNAG_06301	SCH9	662.404	0.341	0.116	0.01276
CNAG_06302	NA	86.926	0.473	0.209	0.06747
CNAG_06307	NA	93.531	-0.275	0.213	0.3472
CNAG_06308	NA	381.646	0.11	0.123	0.543
CNAG_06309	NA	227.162	0.79	0.157	5.488e-6
CNAG_06310	IRK7	1607.983	0.5	0.107	2.593e-5
CNAG_06311	NA	503.983	0.735	0.132	4.029e-7
CNAG_06312	NA	5.464	0.284	0.769	0.823
CNAG_06313	NA	2920.951	0.328	0.101	0.005413
CNAG_06314	NA	2363.049	-0.692	0.104	6.081e-10
CNAG_06315	NA	316.766	-0.103	0.127	0.5868
CNAG_06316	NA	551.961	-0.217	0.121	0.1653
CNAG_06317	NA	163.536	0.097	0.164	0.703
CNAG_06318	NA	756.964	-0.961	0.103	7.417e-19
CNAG_06319	NA	284.01	0.347	0.144	0.04963
CNAG_06320	NA	1947.843	0.05	0.106	0.7695
CNAG_06321	NA	193.674	0.595	0.155	7.527e-4
CNAG_06322	SAS3	982.551	0.28	0.109	0.03292
CNAG_06323	NA	438.52	0.456	0.129	0.002112
CNAG_06324	NA	286.591	-0.45	0.145	0.007824
CNAG_06325	BYR4	870.463	-0.186	0.131	0.2974
CNAG_06326	NA	661.004	0.116	0.104	0.4337
CNAG_06327	MIG1	726.611	0.39	0.103	9.488e-4
CNAG_06328	NA	920.845	0.083	0.105	0.5985
CNAG_06329	NA	41.885	0.367	0.308	0.392
CNAG_06330	NA	208.808	0.246	0.156	0.2324
CNAG_06331	NA	96.627	0.246	0.199	0.3724
CNAG_06332	NA	626.416	0.237	0.108	0.07954
CNAG_06333	NA	723.034	0.065	0.11	0.7051
CNAG_06334	NA	190.725	0.472	0.181	0.03077
CNAG_06335	NA	1340.818	0.071	0.089	0.5928
CNAG_06336	NA	5989.163	0.717	0.095	1.786e-12
CNAG_06337	NA	63.758	0.306	0.24	0.3568
CNAG_06338	NA	109.4	0.196	0.197	0.4864
CNAG_06339	FZC35	262.218	0.089	0.136	0.6719
CNAG_06340	NA	2505.413	-0.506	0.087	9.068e-8
CNAG_06341	NA	359.171	-0.854	0.125	2.002e-10
CNAG_06342	NA	413.788	-0.226	0.121	0.1434
CNAG_06343	NA	346.24	0.056	0.142	0.812
CNAG_06344	NA	661.296	-0.543	0.105	2.978e-6
CNAG_06345	MDM10	173.961	-0.185	0.156	0.392
CNAG_06346	BLP1	319.877	0.137	0.146	0.517
CNAG_06347	BLP2	19788.015	0.384	0.118	0.005083
CNAG_06348	PDR5-3	265.628	-0.341	0.139	0.04513
CNAG_06349	NA	131.808	0.551	0.211	0.03099
CNAG_06350	NA	332.834	-0.69	0.13	1.523e-6
CNAG_06351	SBH1	1251.607	-0.278	0.093	0.01113
CNAG_06352	CGP1	405.943	-0.163	0.142	0.4125
CNAG_06353	NA	956.243	-0.497	0.118	1.732e-4
CNAG_06354	NA	273.414	-0.311	0.136	0.06476
CNAG_06355	NA	339.922	0.508	0.149	0.003322
CNAG_06356	NA	279.066	-0.164	0.132	0.371
CNAG_06357	NA	274.484	0.063	0.156	0.806
CNAG_06358	NA	210.571	0.003	0.157	0.9907
CNAG_06359	NA	160.669	-0.123	0.163	0.6148
CNAG_06360	NA	143.476	-0.011	0.183	0.974
CNAG_06361	NA	1556.826	0.168	0.091	0.1499
CNAG_06362	NA	479.897	0.246	0.132	0.1447
CNAG_06363	NA	413.981	-0.689	0.126	6.701e-7
CNAG_06364	NA	651.968	-0.029	0.108	0.8731
CNAG_06365	NA	264.931	0.032	0.134	0.8896
CNAG_06367	NA	641.463	-0.917	0.111	5.5950000000000004e-15
CNAG_06368	NA	121.682	-0.303	0.195	0.2411
CNAG_06369	NA	270.845	0.201	0.138	0.2804
CNAG_06370	BAT2	648.167	-0.162	0.11	0.2719
CNAG_06371	NA	90.847	0.102	0.2	0.7506
CNAG_06372	NA	1045.929	0.663	0.122	7.887e-7
CNAG_06373	NA	103.552	-0.164	0.189	0.5553
CNAG_06374	NA	47.037	-0.434	0.271	0.2237
CNAG_06375	NA	262.322	-0.086	0.141	0.6936
CNAG_06376	NA	428.332	0.103	0.123	0.5691
CNAG_06377	NA	8455.413	-0.444	0.083	1.173e-6
CNAG_06378	NA	117.264	-0.598	0.209	0.01634
CNAG_06379	NA	805.395	-0.816	0.131	9.62e-9
CNAG_06380	NA	261.577	-0.071	0.139	0.7495
CNAG_06381	NA	1679.144	-0.45	0.094	1.68e-5
CNAG_06382	NA	161.703	0.028	0.167	0.9237
CNAG_06383	NA	423.036	0.308	0.141	0.07929
CNAG_06384	NA	410.074	0.204	0.119	0.1857
CNAG_06385	NA	734.542	-0.446	0.115	6.627e-4
CNAG_06386	NA	195.996	-0.163	0.173	0.5143
CNAG_06387	NA	747.249	0.159	0.13	0.3781
CNAG_06388	NA	80.662	-0.126	0.225	0.7235
CNAG_06389	NA	244.457	0.268	0.164	0.2114
CNAG_06390	NA	368.212	0.068	0.156	0.7864
CNAG_06391	NA	20.308	-0.17	0.414	0.8018
CNAG_06392	SGF29	1106.235	-0.316	0.099	0.006154
CNAG_06393	NA	103.418	-0.238	0.206	0.4087
CNAG_06394	NA	122.334	0.129	0.183	0.6425
CNAG_06395	NA	18.122	-0.353	0.454	0.6029
CNAG_06396	NA	177.158	-0.162	0.172	0.5158
CNAG_06399	NA	426.912	0.183	0.121	0.2583
CNAG_06400	PMA1	9549.189	-0.37	0.082	5.569e-5
CNAG_06401	RIC8	354.121	0.111	0.123	0.535
CNAG_06402	NA	2045.956	-0.079	0.094	0.5718
CNAG_06403	NA	232.189	-0.254	0.141	0.16
CNAG_06404	NA	310.949	0.046	0.135	0.8386
CNAG_06405	NA	141.299	-0.36	0.169	0.08944
CNAG_06406	NA	287.434	-0.424	0.133	0.006315
CNAG_06407	NA	8452.217	-0.396	0.09	8.4e-5
CNAG_06408	NA	205.492	-0.307	0.15	0.1023
CNAG_06409	NA	123.89	0.459	0.182	0.03817
CNAG_06410	NA	802.48	-0.03	0.102	0.859
CNAG_06411	NA	90.752	0.084	0.211	0.8088
CNAG_06412	NA	882.134	-0.566	0.112	4.569e-6
CNAG_06413	NA	43.218	-0.03	0.292	0.955
CNAG_06414	NA	601.842	-0.005	0.113	0.9813
CNAG_06415	CCC2	1711.596	0.648	0.086	1.752e-12
CNAG_06416	DAP2	351.635	0.154	0.126	0.3773
CNAG_06417	NA	777.717	-0.05	0.101	0.7539
CNAG_06418	PTC6	360.725	-0.133	0.133	0.4864
CNAG_06419	NA	96.395	0.012	0.226	0.9779
CNAG_06420	NA	1121.697	-0.387	0.102	8.875e-4
CNAG_06421	NA	1282.153	-0.391	0.116	0.003644
CNAG_06422	NA	904.23	-0.169	0.116	0.2815
CNAG_06423	NA	202.051	0.363	0.148	0.04508
CNAG_06424	NA	662.688	0.475	0.103	3.457e-5
CNAG_06425	PPR1	566.829	0.238	0.111	0.08715
CNAG_06426	NA	1813.165	-0.247	0.096	0.03292
CNAG_06427	NA	313.284	-0.028	0.144	0.909
CNAG_06428	OTU1	859.92	-0.126	0.097	0.3438
CNAG_06431	NA	133.669	0.067	0.216	0.8534
CNAG_06432	NA	453.774	0.432	0.139	0.007751
CNAG_06433	NA	203.696	0.01	0.157	0.9732
CNAG_06434	NA	381.76	-0.181	0.121	0.2641
CNAG_06435	NA	463.689	-0.039	0.121	0.8498
CNAG_06436	NA	251.608	-0.473	0.136	0.002614
CNAG_06437	NA	1687.583	-0.456	0.098	2.678e-5
CNAG_06438	NA	80.411	0.132	0.212	0.6876
CNAG_06439	ALO1	391.03	0.113	0.128	0.5484
CNAG_06440	NA	29.224	-0.486	0.39	0.3675
CNAG_06441	NA	395.136	-0.288	0.14	0.1022
CNAG_06443	SSA1	18282.347	-0.046	0.091	0.7535
CNAG_06444	NA	453.607	-0.293	0.122	0.04847
CNAG_06445	NA	179.397	-0.239	0.159	0.2613
CNAG_06446	NA	911.525	-0.272	0.095	0.01584
CNAG_06447	RPL17	8572.821	-1.103	0.091	4.908e-31
CNAG_06448	NA	24.316	0.313	0.402	0.6012
CNAG_06449	NA	77.064	0.056	0.232	0.8883
CNAG_06450	NA	654.997	0.056	0.124	0.778
CNAG_06451	NA	1022.072	-0.182	0.098	0.1452
CNAG_06452	NA	738.414	0.374	0.112	0.003978
CNAG_06453	NA	5807.159	0.582	0.093	7.234e-9
CNAG_06454	NA	103.105	-0.201	0.206	0.4959
CNAG_06455	NA	1013.034	0.262	0.117	0.07076
CNAG_06456	NA	1762.046	-0.397	0.101	5.541e-4
CNAG_06459	NA	315.608	0.529	0.137	6.841e-4
CNAG_06460	NA	2537.007	0.852	0.09	2.202e-19
CNAG_06463	NA	44.726	0.168	0.286	0.7058
CNAG_06464	LIV7	552.864	-0.096	0.107	0.5373
CNAG_06465	CDC50	912.043	-0.211	0.106	0.1162
CNAG_06466	NA	281.139	-0.08	0.136	0.7077
CNAG_06467	RIB2	1387.586	-0.009	0.099	0.9588
CNAG_06468	NA	1904.397	-0.746	0.086	2.148e-16
CNAG_06469	APT1	1010.72	-0.108	0.093	0.4057
CNAG_06470	NA	85.899	-0.11	0.211	0.744
CNAG_06471	NA	1873.252	-0.285	0.1	0.01612
CNAG_06472	NA	419.104	-0.817	0.116	5.765e-11
CNAG_06473	NA	462.281	0.495	0.114	1.038e-4
CNAG_06474	NA	1331.225	-0.059	0.104	0.7166
CNAG_06475	NA	2939.601	-0.324	0.094	0.002813
CNAG_06482	NA	268.189	0.213	0.133	0.2233
CNAG_06483	FZC25	175.107	0.047	0.173	0.8731
CNAG_06484	NA	20.311	0.551	0.403	0.3152
CNAG_06485	NA	181.681	0.548	0.165	0.004257
CNAG_06486	NA	965.887	-0.043	0.099	0.792
CNAG_06487	CHS6	837.768	-0.075	0.109	0.6483
CNAG_06489	NA	542.071	-0.678	0.146	2.969e-5
CNAG_06490	SNF102	572.435	0.296	0.121	0.04608
CNAG_06491	NA	169.177	-0.523	0.164	0.006265
CNAG_06492	NA	180.552	-0.243	0.158	0.2441
CNAG_06493	NA	67.179	0.929	0.242	7.403e-4
CNAG_06494	NA	273.444	0.098	0.133	0.6241
CNAG_06495	NA	1080.217	-0.307	0.138	0.07389
CNAG_06497	NA	213.011	0.121	0.151	0.5885
CNAG_06498	NA	373.159	0.466	0.156	0.01119
CNAG_06499	DPP101	1196.658	0.712	0.112	4.481e-9
CNAG_06500	NA	334.401	-0.089	0.131	0.6561
CNAG_06501	NA	1937.651	0.407	0.239	0.1915
CNAG_06502	NA	596.734	0.009	0.106	0.9651
CNAG_06503	NA	0.663	1.487	2.284	0.6727
CNAG_06504	NA	3.299	-1.967	1.108	0.1694
CNAG_06505	NA	1348.645	0.531	0.136	5.583e-4
CNAG_06506	NA	75.273	-0.123	0.218	0.7186
CNAG_06507	NA	778.605	0.478	0.101	2.222e-5
CNAG_06508	FKS1	2651.015	0.35	0.106	0.004382
CNAG_06509	NA	114.38	0.547	0.194	0.01825
CNAG_06510	NA	334.02	-0.14	0.126	0.4311
CNAG_06511	NA	875.812	0.706	0.111	3.7e-9
CNAG_06512	NA	2068.326	0.713	0.103	1.372e-10
CNAG_06515	NA	46.264	0.35	0.32	0.4407
CNAG_06516	NA	191.476	-0.328	0.17	0.1289
CNAG_06517	NA	255.527	-0.322	0.139	0.05964
CNAG_06519	NA	311.789	0.252	0.134	0.1407
CNAG_06520	NA	78.678	-0.195	0.229	0.5649
CNAG_06521	NA	18.588	0.54	0.425	0.3574
CNAG_06523	NA	0.332	-1.836	3.271	0.7213
CNAG_06524	FRE3	11.698	1.056	0.554	0.1345
CNAG_06525	NA	69.394	0.088	0.234	0.8192
CNAG_06526	NA	890.714	0.018	0.102	0.918
CNAG_06527	NA	14.459	0.637	0.526	0.3834
CNAG_06529	NA	56.043	0.497	0.261	0.1343
CNAG_06530	NA	100.564	-0.19	0.195	0.4971
CNAG_06531	NA	85.462	0.364	0.249	0.2773
CNAG_06532	NA	142.968	0.181	0.173	0.4626
CNAG_06533	NA	2182.488	0.19	0.115	0.2049
CNAG_06534	HMG1	1558.794	-0.562	0.1	2.45e-7
CNAG_06535	NA	1336.475	-0.836	0.104	3.342e-14
CNAG_06536	NA	31.886	-0.698	0.355	0.121
CNAG_06537	NA	262.752	-0.466	0.145	0.005881
CNAG_06538	NA	452.628	0.024	0.119	0.9069
CNAG_06539	NA	78.307	0.451	0.234	0.1301
CNAG_06540	NA	101.418	0.441	0.204	0.08285
CNAG_06541	NA	964.107	-0.042	0.132	0.8518
CNAG_06542	NA	292.267	0.214	0.133	0.2225
CNAG_06543	NA	827.965	-0.228	0.098	0.06053
CNAG_06544	NA	2925.067	-0.267	0.087	0.00857
CNAG_06545	NA	442.59	-0.626	0.127	8.883e-6
CNAG_06546	NA	70.793	-0.004	0.237	0.9925
CNAG_06548	NA	320.491	0.076	0.131	0.7108
CNAG_06549	CET1	281.244	0.022	0.136	0.924
CNAG_06550	NA	879.812	-0.267	0.117	0.06425
CNAG_06551	NA	202.059	0.905	0.15	2.985e-8
CNAG_06552	SNF1	407.863	0.02	0.128	0.9299
CNAG_06553	GAL83	271.339	0.33	0.144	0.06351
CNAG_06554	NA	50.99	0.493	0.279	0.1723
CNAG_06555	NA	452.239	0.128	0.122	0.4593
CNAG_06556	NA	71.187	0.267	0.225	0.3933
CNAG_06557	NA	53.359	0.309	0.281	0.4363
CNAG_06558	NA	267.764	0.323	0.143	0.06979
CNAG_06559	NA	331.683	0.278	0.147	0.1364
CNAG_06560	NA	477.255	0.056	0.127	0.7841
CNAG_06561	NA	17.239	0.424	0.463	0.5295
CNAG_06562	NA	3.328	0.311	0.987	0.8523
CNAG_06563	NA	4203.122	-0.43	0.092	2.788e-5
CNAG_06564	NA	1216.409	0.006	0.097	0.9762
CNAG_06565	NA	514.134	-0.349	0.107	0.005156
CNAG_06566	NA	748.893	-0.08	0.141	0.7193
CNAG_06567	NA	386.218	0.097	0.12	0.5869
CNAG_06568	SKS1	638.029	-0.093	0.107	0.552
CNAG_06569	NA	298.005	0.276	0.138	0.1142
CNAG_06570	NA	258.015	-0.13	0.162	0.589
CNAG_06573	NA	498.149	0.322	0.112	0.01549
CNAG_06574	APP1	366.146	0.369	0.124	0.01192
CNAG_06576	CAR1	6746.031	0.407	0.103	4.82e-4
CNAG_06577	NA	443.213	0.403	0.133	0.009844
CNAG_06578	NA	51703.103	0.397	0.094	1.565e-4
CNAG_06583	NA	41.233	0.883	0.292	0.01035
CNAG_06584	NA	160.619	0.069	0.179	0.8144
CNAG_06585	NA	2384.587	0.04	0.086	0.7709
CNAG_06587	OCA2	281.241	0.243	0.137	0.1675
CNAG_06588	NA	138.241	0.017	0.179	0.9588
CNAG_06589	NA	909.214	0.058	0.101	0.7157
CNAG_06590	NA	225.271	0.003	0.154	0.9898
CNAG_06591	SET302	767.615	-0.365	0.12	0.009715
CNAG_06592	UBC7	1024.654	0.256	0.099	0.03302
CNAG_06593	NA	148.251	0.306	0.164	0.1434
CNAG_06594	NA	1704.544	0.188	0.099	0.1347
CNAG_06595	NA	11.554	-0.517	0.567	0.5311
CNAG_06596	NA	124.883	0.172	0.194	0.5447
CNAG_06597	SPT8	473.996	-0.23	0.129	0.1675
CNAG_06598	NA	22.617	0.068	0.381	0.9176
CNAG_06599	NA	539.617	-0.121	0.129	0.518
CNAG_06600	NA	1696.142	0.298	0.11	0.02468
CNAG_06601	NA	336.204	0.159	0.132	0.3864
CNAG_06602	NA	401.278	0.325	0.133	0.04529
CNAG_06603	NA	373.106	0.171	0.127	0.3232
CNAG_06604	NA	237.328	-0.184	0.145	0.3574
CNAG_06605	NA	5606.521	-0.952	0.098	2.018e-20
CNAG_06606	RHO104	411.51	0.208	0.137	0.2544
CNAG_06607	NA	805.316	-0.194	0.099	0.1215
CNAG_06608	NA	331.037	-1.002	0.129	2.599e-13
CNAG_06609	NA	4.304	-0.893	0.872	0.4741
CNAG_06610	NA	51.932	-0.496	0.271	0.1542
CNAG_06611	NA	2033.504	-0.487	0.103	2.09e-5
