gene	geneName	baseMean	log2FC	stderror	padj
CNAG_05658	NA	54.017	-0.285	0.293	0.4144
CNAG_05659	NA	0.554	1.354	2.41	0.6516
CNAG_05660	NA	1812.752	0.183	0.108	0.1373
CNAG_05661	NA	273.166	0.501	0.185	0.01396
CNAG_05662	PTP1	1254.957	-6.032	0.222	5.236999999999999e-160
CNAG_05663	NA	370.394	-0.058	0.142	0.7479
CNAG_05664	NA	461.772	0.16	0.159	0.3954
CNAG_05665	NA	255.228	-0.408	0.154	0.01636
CNAG_05666	NA	18.798	-0.933	0.506	0.1033
CNAG_05667	ITR3B	117.052	-0.744	0.197	4.824e-4
CNAG_05668	NA	108.22	0.17	0.229	0.5428
CNAG_05670	NA	0	NA	NA	NA
CNAG_05671	NA	239.58	-0.63	0.165	3.784e-4
CNAG_05672	NA	389.076	0.226	0.142	0.166
CNAG_05673	NA	436.923	-0.48	0.134	8.934e-4
CNAG_05674	NA	394.714	-0.559	0.139	1.748e-4
CNAG_05675	NA	212.416	-0.295	0.175	0.1399
CNAG_05676	NA	849.999	-2.805	0.154	9.509e-72
CNAG_05677	NA	459.513	-0.346	0.145	0.0321
CNAG_05678	NA	607.812	0.194	0.123	0.1672
CNAG_05679	NA	1141.359	0.327	0.112	0.007411
CNAG_05682	NA	2222.853	-0.619	0.104	1.906e-8
CNAG_05683	NA	846.295	-3.581	0.149	6.949999999999998e-125
CNAG_05684	NA	258.095	-0.529	0.153	0.001469
CNAG_05685	NA	333.562	-1.559	0.163	2.738e-20
CNAG_05686	NA	585.26	-1.336	0.147	2.185e-18
CNAG_05687	NA	602.234	-0.045	0.13	0.7845
CNAG_05688	NA	335.621	0.386	0.146	0.0168
CNAG_05689	DAM1	372.81	0.499	0.135	6.236e-4
CNAG_05690	RPD304	468.347	0.365	0.139	0.01768
CNAG_05691	NA	3435.624	0.424	0.132	0.003227
CNAG_05692	LCB3	177.115	0.554	0.175	0.003715
CNAG_05693	NA	138.172	-1.209	0.205	2.242e-8
CNAG_05694	CKA1	1170.417	0.251	0.119	0.0591
CNAG_05695	NA	498.317	-0.137	0.126	0.358
CNAG_05696	NA	4408.405	0.264	0.11	0.0305
CNAG_05697	NA	159.8	-0.604	0.171	0.001129
CNAG_05698	NA	295.667	0.125	0.145	0.4759
CNAG_05699	NA	251.897	0.84	0.148	7.981e-8
CNAG_05700	NA	514.874	0.379	0.136	0.01144
CNAG_05701	TPM1	2296.252	0.572	0.121	8.266e-6
CNAG_05702	NA	157.813	0.386	0.197	0.08223
CNAG_05703	LRG1	210.361	-0.063	0.162	0.7574
CNAG_05704	NA	86.796	0.182	0.219	0.491
CNAG_05705	NA	96.378	0.596	0.211	0.01011
CNAG_05706	NA	221.03	0.551	0.165	0.002081
CNAG_05707	NA	657.442	-0.482	0.145	0.002228
CNAG_05708	UBP14	465.246	0.187	0.148	0.2784
CNAG_05711	NA	915.008	0.598	0.152	2.677e-4
CNAG_05712	RIB4	2380.66	0.503	0.14	8.583e-4
CNAG_05713	NA	679.332	0.457	0.139	0.002492
CNAG_05714	NA	491.427	-0.427	0.139	0.004994
CNAG_05715	NA	353.335	0.136	0.141	0.4189
CNAG_05716	NA	109.829	0.19	0.2	0.4242
CNAG_05717	NA	131.935	0.435	0.183	0.03244
CNAG_05718	NA	181.834	-2.312	0.192	8.056e-32
CNAG_05719	NA	141.79	0.049	0.189	0.8392
CNAG_05720	NA	687.33	0.626	0.117	4.346e-7
CNAG_05721	MFE2	303.806	-2.235	0.16	6.631e-43
CNAG_05722	NA	2724.357	0.527	0.106	2.862e-6
CNAG_05723	NA	59.558	-0.793	0.259	0.005132
CNAG_05724	NA	297.37	0.412	0.145	0.009595
CNAG_05725	NA	4716.105	0.354	0.107	0.002281
CNAG_05726	EMC3	803.34	0.168	0.114	0.2011
CNAG_05727	NA	5.929	1.073	0.752	0.2164
CNAG_05728	NA	6.7	-0.719	0.717	0.3994
CNAG_05729	NA	0.52	1.269	2.584	0.6959
CNAG_05730	NA	188.598	0.309	0.164	0.09552
CNAG_05731	NA	1979.555	-0.326	0.183	0.1181
CNAG_05732	NA	351.557	-0.49	0.159	0.004841
CNAG_05733	NA	384.997	-0.163	0.16	0.3918
CNAG_05734	SLA2	432.877	-0.298	0.139	0.05551
CNAG_05735	NA	91.689	-0.893	0.247	8.222e-4
CNAG_05736	NA	40.957	-2.498	0.381	4.488e-10
CNAG_05737	NA	160.333	-0.337	0.183	0.1044
CNAG_05738	NA	18.12	-1.566	0.483	0.002886
CNAG_05739	NA	176.555	-2.211	0.21	1.8879999999999998e-24
CNAG_05740	RAM1	73.521	0.074	0.227	0.7952
CNAG_05741	NA	270.81	0.245	0.169	0.208
CNAG_05742	STP1	209.52	0.371	0.161	0.03841
CNAG_05743	NA	210.551	-0.185	0.169	0.3556
CNAG_05744	NA	138.897	-0.145	0.198	0.5479
CNAG_05745	NA	1104.002	0.491	0.109	2.3e-5
CNAG_05746	NA	127.227	-0.652	0.204	0.003382
CNAG_05747	NA	385.873	0.08	0.168	0.705
CNAG_05748	NA	121.154	0.572	0.194	0.006932
CNAG_05749	NA	212.839	-0.075	0.168	0.7228
CNAG_05750	ATP1	16195.225	0.449	0.107	8.913e-5
CNAG_05751	NA	438.022	0.734	0.156	1.092e-5
CNAG_05752	KAR3	580.186	0.924	0.138	1.654e-10
CNAG_05753	6	2469.51	0.502	0.105	6.643e-6
CNAG_05755	NA	321.746	0.828	0.144	5.036e-8
CNAG_05756	NA	742.547	0.363	0.117	0.004349
CNAG_05757	NA	172.499	0.661	0.176	5.13e-4
CNAG_05758	NA	376.051	0.07	0.134	0.6761
CNAG_05759	NA	2798.555	1.711	0.138	1.053e-33
CNAG_05760	NA	168.563	0.511	0.176	0.008146
CNAG_05761	NA	552.648	0.357	0.144	0.02547
CNAG_05762	NA	41875.984	0.781	0.145	4.048e-7
CNAG_05763	NA	90.753	0.576	0.223	0.01967
CNAG_05764	NA	853.31	0.801	0.125	1.214e-9
CNAG_05765	UBC6	2558.892	0.27	0.107	0.02249
CNAG_05766	SPR1	61.217	-0.695	0.281	0.0253
CNAG_05767	NA	644.617	0.066	0.133	0.6931
CNAG_05768	NA	623.268	-0.536	0.157	0.001693
CNAG_05769	NA	141.626	0.717	0.182	2.431e-4
CNAG_05770	NA	802.297	0.095	0.127	0.542
CNAG_05771	TEL1	306.961	-0.532	0.159	0.002038
CNAG_05772	NA	236.758	-0.096	0.152	0.6082
CNAG_05773	NA	302.19	-0.713	0.147	4.874e-6
CNAG_05774	NA	189.542	-1.126	0.167	1.506e-10
CNAG_05775	NA	106.64	-0.094	0.201	0.7094
CNAG_05776	NA	315.226	-0.074	0.163	0.7194
CNAG_05777	NA	446.819	0.184	0.134	0.2356
CNAG_05778	NA	129.858	0.111	0.192	0.6406
CNAG_05781	NA	388.43	0.79	0.138	5.855e-8
CNAG_05782	EAF3	786.646	0.356	0.123	0.008565
CNAG_05783	NA	1698.224	-0.335	0.11	0.005513
CNAG_05784	NA	291.389	-1.153	0.156	1.835e-12
CNAG_05785	STB4	38.518	-2.771	0.409	1.032e-10
CNAG_05786	NA	93.881	-0.2	0.209	0.423
CNAG_05787	HPI4	401.849	0.324	0.139	0.03681
CNAG_05788	NA	1401.605	-0.032	0.109	0.8166
CNAG_05789	NA	361.804	0.833	0.144	4.267e-8
CNAG_05790	NA	335.426	0.234	0.172	0.2396
CNAG_05791	ZDS3	737.394	-0.28	0.125	0.04513
CNAG_05792	NA	1509.066	0.49	0.187	0.01741
CNAG_05793	NA	218.179	0.203	0.173	0.3179
CNAG_05794	MOB2	1192.242	-0.112	0.144	0.5248
CNAG_05795	NA	114.454	0.233	0.206	0.3368
CNAG_05797	XRN2	405.506	0.208	0.134	0.1777
CNAG_05798	NA	355.359	0.465	0.148	0.003918
CNAG_05799	CDA1	3769.997	-1.214	0.109	3.273e-27
CNAG_05800	NA	13159.32	0.903	0.117	1.476e-13
CNAG_05801	NA	151.791	0.13	0.191	0.5781
CNAG_05802	NA	24.083	0.26	0.401	0.5983
CNAG_05803	NA	107.378	-1.227	0.224	2.291e-7
CNAG_05804	NA	688.968	0.295	0.126	0.0362
CNAG_05805	NA	96.132	0.232	0.212	0.3547
CNAG_05806	NA	98.173	-0.131	0.24	0.6626
CNAG_05807	NA	161.636	-0.706	0.176	1.892e-4
CNAG_05808	NA	147.696	-0.391	0.175	0.04588
CNAG_05809	HEM15	901.891	-0.565	0.12	1.03e-5
CNAG_05810	NA	100.139	0.634	0.213	0.006535
CNAG_05811	NA	352.726	0.538	0.154	0.001301
CNAG_05812	NA	534.895	-0.127	0.182	0.5699
CNAG_05813	NA	65.258	-0.052	0.253	0.8742
CNAG_05814	NA	30961.888	0.646	0.127	1.507e-6
CNAG_05815	KRE64	27.354	-0.965	0.41	0.03408
CNAG_05816	NA	269.244	0.66	0.157	8.64e-5
CNAG_05817	GMT1	2881.124	0.448	0.118	4.577e-4
CNAG_05818	CHS5	1510.973	-1.776	0.115	1.09e-51
CNAG_05819	NA	165.816	0.224	0.18	0.2881
CNAG_05820	NA	226.556	-0.895	0.177	1.79e-6
CNAG_05821	NA	7.809	0.62	0.658	0.4303
CNAG_05822	NA	191.759	0.308	0.178	0.129
CNAG_05823	NA	64.131	-0.251	0.247	0.3949
CNAG_05824	NA	206.51	-0.43	0.177	0.02823
CNAG_05825	NA	677.637	1.012	0.128	3.163e-14
CNAG_05826	NA	4313.867	0.416	0.136	0.005119
CNAG_05827	NA	1700.423	0.663	0.158	8.993e-5
CNAG_05828	NA	1964.261	0.167	0.123	0.2403
CNAG_05829	UPF2	335.42	-0.154	0.145	0.3694
CNAG_05830	NA	395.83	0.053	0.137	0.7576
CNAG_05831	NA	85.489	0.51	0.224	0.04065
CNAG_05832	NA	0	NA	NA	NA
CNAG_05833	NA	13.352	-1.077	0.552	0.08329
CNAG_05834	NA	209.461	-0.099	0.162	0.6184
CNAG_05835	LIV3	357.108	-0.574	0.153	5.06e-4
CNAG_05836	HOC1	318.543	0.078	0.143	0.6645
CNAG_05838	RGD1	468.539	-0.561	0.132	7.461e-5
CNAG_05839	NA	2189.474	0.718	0.116	4.575e-9
CNAG_05840	NA	603.87	-0.158	0.125	0.2782
CNAG_05841	NA	264.301	-0.109	0.149	0.5495
CNAG_05842	NA	158.394	-1.138	0.183	3.626e-9
CNAG_05843	NA	703.149	-0.2	0.125	0.1623
CNAG_05844	NA	511.687	0.661	0.181	7.058e-4
CNAG_05845	NA	989.1	0.249	0.116	0.05652
CNAG_05846	NA	298.14	0.257	0.157	0.1529
CNAG_05847	TRR1	1422.758	-0.375	0.145	0.01884
CNAG_05848	NA	169.448	0.595	0.182	0.002699
CNAG_05851	NA	181.922	0.152	0.164	0.4391
CNAG_05852	NA	325.852	-0.345	0.149	0.03811
CNAG_05853	NA	337.567	1.291	0.169	2.304e-13
CNAG_05854	NA	178.062	0.852	0.165	1.201e-6
CNAG_05855	NA	125.645	-0.091	0.191	0.7066
CNAG_05858	NA	755.298	0.505	0.161	0.004026
CNAG_05859	NA	177.166	0.042	0.18	0.856
CNAG_05860	NA	195.933	-1.024	0.175	2.939e-8
CNAG_05861	FKH101	476.831	-1.014	0.136	1.069e-12
CNAG_05862	NA	179.081	-0.543	0.177	0.004889
CNAG_05863	NA	328.861	1.3	0.372	0.001261
CNAG_05864	NA	505.707	-0.767	0.141	2.552e-7
CNAG_05865	NA	1715.682	0.336	0.111	0.005603
CNAG_05866	PRM1	147.939	-0.772	0.201	3.613e-4
CNAG_05867	NA	174.906	-1.465	0.22	2.311e-10
CNAG_05868	NA	41.307	0.235	0.314	0.5376
CNAG_05869	NA	4.964	1.496	0.829	0.1119
CNAG_05870	NA	83.678	-1.227	0.239	1.307e-6
CNAG_05871	NA	931.014	-2.046	0.141	3.2189999999999998e-46
CNAG_05872	NA	239.358	-0.872	0.16	2.443e-7
CNAG_05873	NA	91.319	-1.397	0.257	2.839e-7
CNAG_05874	NA	48.748	0.531	0.277	0.09007
CNAG_05875	NA	1297.957	1.115	0.145	1.627e-13
CNAG_05876	NA	266.698	0.711	0.149	7.138e-6
CNAG_05877	NA	269.109	-0.281	0.165	0.1354
CNAG_05878	NA	1879.558	0.371	0.11	0.001908
CNAG_05879	NA	0	NA	NA	NA
CNAG_05880	NA	343.172	1.044	0.148	1.719e-11
CNAG_05881	ALG9	1292.938	0.459	0.11	1e-4
CNAG_05882	HSE102	1203.758	-0.341	0.121	0.01021
CNAG_05884	KAP123	2251.416	0.799	0.156	1.337e-6
CNAG_05885	NA	16.486	-1.283	0.479	0.0151
CNAG_05886	MMS2	1642.855	0.078	0.133	0.6395
CNAG_05887	NA	196.08	0.393	0.176	0.04595
CNAG_05888	NA	3005.729	-0.026	0.116	0.862
CNAG_05889	NA	1048.074	-2.348	0.135	2.2879999999999995e-65
CNAG_05890	GPG2	159.654	0.795	0.242	0.002485
CNAG_05891	NA	133.952	-1.245	0.19	4.972e-10
CNAG_05892	SHB17	632.043	0.483	0.14	0.001408
CNAG_05893	NA	1932.009	0.665	0.147	2.313e-5
CNAG_05894	NA	1351.616	-0.067	0.117	0.6432
CNAG_05895	NA	907.459	0.161	0.115	0.223
CNAG_05896	UBA2	124.61	0.772	0.206	5.215e-4
CNAG_05897	NA	82.334	0.724	0.228	0.00364
CNAG_05898	NA	232.249	0.187	0.164	0.3347
CNAG_05899	NA	700.793	0.418	0.134	0.00423
CNAG_05900	NA	1706.388	0.491	0.125	2.744e-4
CNAG_05901	NA	189.461	0.282	0.167	0.1388
CNAG_05902	NA	298.167	0.015	0.155	0.9418
CNAG_05903	NA	156.193	0.05	0.178	0.8231
CNAG_05904	NA	22626.751	0.882	0.099	7.431e-18
CNAG_05905	NA	441.379	0.018	0.131	0.9157
CNAG_05906	NA	24.981	0.321	0.385	0.4892
CNAG_05907	NA	2371.69	0.146	0.152	0.4202
CNAG_05908	NA	72.752	-0.199	0.232	0.4774
CNAG_05909	NA	13860.483	0.687	0.11	2.889e-9
CNAG_05910	NA	27.168	-0.063	0.374	0.8975
CNAG_05911	NA	12.371	0.865	0.53	0.1536
CNAG_05912	NA	81.251	-0.065	0.22	0.8152
CNAG_05913	NA	131.291	-0.4	0.188	0.05768
CNAG_05914	NA	88.76	-0.522	0.257	0.07068
CNAG_05915	NA	678.491	-4.107	0.172	8.561999999999997e-124
CNAG_05916	NA	153.144	-4.464	0.303	1.861e-47
CNAG_05917	NA	587.267	0.768	0.136	8.626e-8
CNAG_05918	NA	19638.355	0.404	0.115	0.001231
CNAG_05919	NA	147.659	0.321	0.18	0.1163
CNAG_05920	NA	143.254	0.428	0.204	0.0613
CNAG_05921	NA	411.892	-0.839	0.135	4.036e-9
CNAG_05924	NA	33.445	-0.806	0.33	0.02758
CNAG_05925	CDC3	286.747	0.248	0.145	0.1328
CNAG_05926	NA	1397.937	0.356	0.118	0.005902
CNAG_05927	NA	469.246	0.745	0.151	3.415e-6
CNAG_05928	NA	201.814	0.323	0.163	0.07827
CNAG_05929	NA	122.679	-1.548	0.202	2.212e-13
CNAG_05930	NA	145.97	-0.458	0.192	0.03176
CNAG_05931	NA	312.068	-0.035	0.188	0.8851
CNAG_05932	NA	5221.763	0.793	0.116	8.229e-11
CNAG_05933	NA	445.299	0.096	0.154	0.6148
CNAG_05934	LIV15	201.599	0.139	0.163	0.4791
CNAG_05935	NA	3460.045	0.309	0.155	0.07592
CNAG_05936	NA	454.501	0.96	0.176	2.439e-7
CNAG_05937	NA	228.764	-0.825	0.162	1.729e-6
CNAG_05938	NA	25.002	-1.335	0.424	0.003913
CNAG_05939	NA	515.181	-3.937	0.174	2.0109999999999993e-111
CNAG_05940	ZFC3	792.516	-0.376	0.128	0.007422
CNAG_05941	NA	29.556	0.142	0.345	0.745
CNAG_05962	NA	45.677	-0.305	0.291	0.3765
CNAG_05963	NA	103.651	-0.098	0.218	0.7223
CNAG_05964	NA	16.54	-0.466	0.483	0.4191
CNAG_05965	IRK4	88.727	-0.123	0.219	0.6519
CNAG_05967	NA	378.155	-0.313	0.17	0.105
CNAG_05968	CDC420	675.557	1.191	0.121	1.777e-21
CNAG_05969	NA	278.16	-0.457	0.151	0.005641
CNAG_05970	PAK1	507.521	-0.277	0.124	0.04533
CNAG_05971	NA	96.026	-1.018	0.23	3.556e-5
CNAG_05972	NA	105.815	0.872	0.224	3.094e-4
CNAG_05973	NA	138.39	-0.241	0.184	0.259
CNAG_05974	NA	4.019	-0.449	0.891	0.6889
CNAG_05975	NA	712.561	0.433	0.12	8.353e-4
CNAG_05976	NA	2230.226	0.786	0.112	1.798e-11
CNAG_05977	NA	442.142	-0.18	0.145	0.2915
CNAG_05978	NA	551.261	0.555	0.132	8.967e-5
CNAG_05979	NA	173.156	-0.022	0.168	0.9218
CNAG_05980	NA	1140.712	0.701	0.137	1.581e-6
CNAG_05981	NA	47.695	-0.075	0.279	0.8319
CNAG_05982	NA	142.183	-1.192	0.196	7.941e-9
CNAG_05986	NA	52.081	-0.556	0.279	0.07667
CNAG_05987	NA	0.16	-0.545	4.08	0.9194
CNAG_05988	NA	12.736	-0.072	0.531	0.9188
CNAG_05989	NA	55.652	-0.471	0.263	0.115
CNAG_05990	NA	231.317	-1.719	0.179	2.081e-20
CNAG_05991	NA	85.043	-1.464	0.227	9.149e-10
CNAG_05992	NA	29.395	-1.611	0.382	8.573e-5
CNAG_05993	NA	926.535	-3.274	0.132	2.377999999999999e-133
CNAG_05994	NA	785.765	-4.633	0.175	2.6229999999999994e-152
CNAG_05995	NA	410.591	0.438	0.14	0.004149
CNAG_05996	NA	191.572	-0.264	0.172	0.1829
CNAG_05997	NA	848.483	0.566	0.141	1.82e-4
CNAG_05998	RAC2	368.156	0.114	0.144	0.5137
CNAG_05999	NA	834.524	-0.454	0.124	7.1e-4
CNAG_06000	NA	3572.681	-1.741	0.135	1.6069999999999998e-36
CNAG_06001	ERG8	411.737	0.906	0.139	4.877e-10
CNAG_06002	NA	105.779	0.691	0.201	0.00151
CNAG_06003	NA	33.16	-0.27	0.322	0.4874
CNAG_06004	NA	98.784	0.545	0.221	0.02614
CNAG_06005	NA	381.82	0.783	0.139	1.118e-7
CNAG_06006	NA	305.469	0.4	0.154	0.0189
CNAG_06007	NA	345.635	0.801	0.16	2.6e-6
CNAG_06008	NA	88.036	-0.334	0.215	0.1758
CNAG_06009	NA	53.837	-3.088	0.345	6.729e-18
CNAG_06010	NA	650.027	-1.158	0.129	3.936e-18
CNAG_06011	NA	47.748	-1.039	0.287	8.148e-4
CNAG_06012	NA	448.956	1.026	0.153	1.576e-10
CNAG_06013	NA	138.528	0.134	0.207	0.601
CNAG_06015	NA	26.323	-0.715	0.37	0.08646
CNAG_06016	CAP6	361.77	-0.417	0.14	0.006331
CNAG_06017	NA	89.217	-2.265	0.259	3.564e-17
CNAG_06018	NA	144.827	-1.956	0.199	2.197e-21
CNAG_06019	NA	430.66	0.159	0.14	0.3368
CNAG_06020	NA	155.607	-1.408	0.191	1.633e-12
CNAG_06021	NA	1188.37	-0.723	0.117	5.128e-9
CNAG_06022	NA	89.06	-0.052	0.209	0.8435
CNAG_06023	NA	155.046	0.097	0.172	0.6511
CNAG_06024	NA	91.95	0.216	0.205	0.3762
CNAG_06026	NA	325.442	-0.638	0.155	1.195e-4
CNAG_06027	NA	13.942	-2.555	0.644	2.263e-4
CNAG_06028	NA	138.188	-0.275	0.184	0.1952
CNAG_06029	NA	112.07	0.547	0.212	0.01939
CNAG_06030	NA	325.574	-1.435	0.161	1.124e-17
CNAG_06031	KRE63	71.304	-1.458	0.26	1.167e-7
CNAG_06032	NA	621.632	-0.148	0.136	0.3551
CNAG_06033	MAK3202	252.648	-0.023	0.172	0.9194
CNAG_06034	NA	1182.996	-0.148	0.113	0.2574
CNAG_06035	NA	234.286	-0.907	0.154	2.25e-8
CNAG_06036	NA	185.2	-0.414	0.175	0.03335
CNAG_06048	NA	166.695	-0.384	0.175	0.04942
CNAG_06049	NA	515.108	-0.099	0.132	0.5367
CNAG_06050	UGE2	50.474	-0.839	0.285	0.007301
CNAG_06051	GAL1	141.529	-0.282	0.186	0.1874
CNAG_06052	GAL7	61.63	-0.915	0.258	0.001032
CNAG_06055	NA	49.109	-0.789	0.281	0.01049
CNAG_06056	NA	110.776	-0.504	0.208	0.02937
CNAG_06058	NA	303.391	-0.406	0.152	0.01549
CNAG_06059	NA	320.891	0.451	0.163	0.01204
CNAG_06060	NA	2410.971	-1.463	0.121	4.7870000000000004e-32
CNAG_06061	NA	1285.572	0.666	0.124	4.409e-7
CNAG_06062	NA	146.272	0.058	0.213	0.8289
CNAG_06063	NA	384.203	1.268	0.152	1.134e-15
CNAG_06064	PTP1	93.795	0.015	0.212	0.9597
CNAG_06065	SAC101	78.134	0.089	0.237	0.7673
CNAG_06066	NA	46.085	-1.425	0.359	2.275e-4
CNAG_06067	NA	701.779	0.391	0.126	0.004416
CNAG_06068	NA	604.552	0.034	0.13	0.8374
CNAG_06071	NA	60.035	0.075	0.258	0.8201
CNAG_06072	NA	157.125	0.701	0.179	2.806e-4
CNAG_06073	NA	46.601	-1.194	0.305	2.793e-4
CNAG_06074	LPI4	352.093	-1.828	0.144	3.128e-35
CNAG_06075	NA	1707.751	-2.151	0.12	3.764e-70
CNAG_06076	NA	898.539	0.786	0.117	1.425e-10
CNAG_06077	NA	319.324	0.464	0.158	0.007517
CNAG_06078	NA	136.648	0.153	0.191	0.5111
CNAG_06079	NA	638.457	0.678	0.135	2.437e-6
CNAG_06080	SAC1	451.604	0.204	0.131	0.1738
CNAG_06081	NA	1938.406	-0.706	0.137	1.299e-6
CNAG_06082	NA	0	NA	NA	NA
CNAG_06085	PLB1	431.975	-0.484	0.176	0.01251
CNAG_06086	CDK8	331.916	-0.156	0.142	0.3511
CNAG_06087	NA	751.668	1.284	0.156	2.515e-15
CNAG_06088	NA	687.149	0.318	0.166	0.08985
CNAG_06090	NA	494.336	0.001	0.13	0.9941
CNAG_06092	CLN1	452.938	-0.015	0.145	0.9375
CNAG_06093	SFB2	435.963	0.234	0.143	0.1517
CNAG_06094	NA	39.258	-0.063	0.316	0.8775
CNAG_06095	NA	11611.976	0.827	0.143	4.367e-8
CNAG_06096	NA	823.208	1.75	0.192	1.271e-18
CNAG_06097	NA	279.045	0.389	0.144	0.01424
CNAG_06098	NA	406.558	-0.587	0.142	1.141e-4
CNAG_06099	NA	71.398	-0.773	0.26	0.006682
CNAG_06100	NA	114.235	-0.68	0.195	0.001307
CNAG_06101	NA	43762.717	0.526	0.12	4.482e-5
CNAG_06102	NA	308.83	-3.498	0.195	8.550999999999999e-70
CNAG_06103	NA	1249.182	-0.349	0.131	0.01574
CNAG_06104	NA	291.724	0.512	0.147	0.00133
CNAG_06105	NA	69.714	-1.757	0.312	9.67e-8
CNAG_06106	NA	1968.017	0.375	0.121	0.004678
CNAG_06107	NA	318.413	0.325	0.14	0.03698
CNAG_06108	NA	423.761	0.446	0.14	0.003477
CNAG_06109	NA	884.471	-3.528	0.137	3.9229999999999985e-143
CNAG_06112	NA	4705.863	0.687	0.152	2.377e-5
CNAG_06113	NA	18255.574	0.732	0.114	9.212e-10
CNAG_06114	NA	2991.555	-0.631	0.112	8.935e-8
CNAG_06115	APH4	152.693	-0.149	0.176	0.484
CNAG_06117	NA	132.179	0.258	0.186	0.2301
CNAG_06118	NA	353.89	0.706	0.163	5.005e-5
CNAG_06119	NA	118.534	-1.524	0.214	1.004e-11
CNAG_06120	NA	853.419	-0.467	0.128	7.487e-4
CNAG_06121	NA	768.364	-0.847	0.125	1.126e-10
CNAG_06122	HAD6	454.858	0.114	0.134	0.4831
CNAG_06123	NA	2294.05	0.467	0.11	7.625e-5
CNAG_06125	TEF1	98805.817	0.521	0.096	2.547e-7
CNAG_06126	NA	130.086	1.011	0.193	8.195e-7
CNAG_06127	NA	954.189	0.352	0.132	0.01583
CNAG_06128	NA	293.667	-0.049	0.142	0.7848
CNAG_06129	NA	1755.767	0.487	0.108	2.542e-5
CNAG_06130	NA	116.942	0.384	0.198	0.08509
CNAG_06131	NA	177.75	0.434	0.173	0.02386
CNAG_06132	HAD8	105.947	-0.39	0.199	0.08238
CNAG_06134	BZP1	6484.795	-0.707	0.125	9.253e-8
CNAG_06135	NA	36.062	-0.034	0.308	0.9345
CNAG_06136	NA	64.652	0.451	0.257	0.1228
CNAG_06137	NA	18.057	-0.113	0.466	0.8495
CNAG_06138	NA	1276.433	0.805	0.122	3.48e-10
CNAG_06139	NA	364.439	0.694	0.149	1.238e-5
CNAG_06140	NA	1634.324	0.759	0.133	6.606e-8
CNAG_06141	DUT101	750.342	0.795	0.123	7.908e-10
CNAG_06142	NA	106.593	0.763	0.231	0.002401
CNAG_06143	NA	111.407	0.124	0.201	0.6179
CNAG_06144	NA	4859.733	0.644	0.112	5.638e-8
CNAG_06145	NA	79.378	0.214	0.227	0.4297
CNAG_06147	NA	1081.462	0.637	0.121	6.621e-7
CNAG_06148	NA	605.249	0.387	0.133	0.008022
CNAG_06149	NA	328.347	-0.188	0.149	0.2776
CNAG_06150	NA	24836.539	0.946	0.186	1.687e-6
CNAG_06151	YPD1	467.143	-0.025	0.125	0.8769
CNAG_06152	NA	84.612	-0.826	0.228	8.288e-4
CNAG_06153	NA	706.076	0.35	0.129	0.01401
CNAG_06154	NA	96.769	-0.136	0.211	0.6014
CNAG_06155	NA	206.349	0.403	0.158	0.02115
CNAG_06156	FZC7	397.981	-0.272	0.153	0.1158
CNAG_06157	NA	574.576	-0.509	0.189	0.01438
CNAG_06158	NA	207.155	0.021	0.17	0.9237
CNAG_06159	NA	74.828	-0.332	0.232	0.2153
CNAG_06160	NA	158.454	0.072	0.175	0.7441
CNAG_06161	VRK1	126.213	-0.923	0.19	5.055e-6
CNAG_06162	NA	145.842	1.091	0.184	2.065e-8
CNAG_06163	NA	164.737	0.157	0.183	0.4765
CNAG_06164	NA	94.65	-1.044	0.222	1.007e-5
CNAG_06165	NA	264.402	-0.527	0.164	0.003087
CNAG_06166	NA	179.012	0.09	0.17	0.671
CNAG_06167	NA	3041.639	-0.768	0.127	8.9530000000000008e-09
CNAG_06168	GNO1	597.848	-0.069	0.12	0.6433
CNAG_06169	NA	201.97	-1.416	0.167	3.058e-16
CNAG_06170	NA	860.607	-0.435	0.116	4.851e-4
CNAG_06172	NA	10.632	-2.246	0.651	0.001461
CNAG_06173	NA	59.926	-0.16	0.255	0.61
CNAG_06174	NA	536.547	0.214	0.15	0.2183
CNAG_06175	NA	1161.646	-0.078	0.143	0.6597
CNAG_06178	NA	642.77	0.304	0.128	0.03231
CNAG_06179	NA	217.569	-0.021	0.164	0.9217
CNAG_06180	NA	1544.739	0.612	0.12	1.6e-6
CNAG_06181	NA	0.838	0.995	1.975	0.6889
CNAG_06182	NA	360.077	0.608	0.137	3.328e-5
CNAG_06183	NA	163.767	-0.06	0.173	0.7828
CNAG_06184	NA	120.118	-0.158	0.192	0.4981
CNAG_06185	NA	244.668	0.113	0.154	0.5486
CNAG_06186	NA	203.428	-0.459	0.17	0.01394
CNAG_06188	FZC15	81.752	-0.623	0.221	0.01016
CNAG_06190	NA	621.478	-0.876	0.121	3.801e-12
CNAG_06191	NA	667.171	-0.125	0.121	0.3853
CNAG_06192	NA	432.649	0.047	0.131	0.7748
CNAG_06193	CRK1	75.782	-0.106	0.236	0.7223
CNAG_06194	NA	55.112	-0.254	0.262	0.4164
CNAG_06195	NA	135.642	0.045	0.22	0.8741
CNAG_06196	NA	621.591	-0.113	0.137	0.4964
CNAG_06197	NA	154.823	-0.182	0.19	0.4221
CNAG_06199	NA	439.075	0.436	0.133	0.002665
CNAG_06200	NA	250.878	-0.316	0.156	0.07064
CNAG_06201	NA	121.219	-1.399	0.206	8.668e-11
